id,url,header,address,area,rooms,bathrooms,garages,amenities,price,condo,crawler,crawled_at
2463581716,https://www.vivareal.com.br/imovel/apartamento-1-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-57m2-aluguel-RS800-id-2463581716/,"Apartamento com Quarto para Aluguel, 57m²","Rua Getúlio - Cachambi, Rio de Janeiro - RJ",57,1 Quarto,1 Banheiro,1 Vaga,"Piscina
Varanda
Playground
Salão de festas
Gás Encanado",R$ 800 /mês,R$ 550,Cachambi,2021-04-04 14:29
2511486643,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-73m2-aluguel-RS1500-id-2511486643/,"Apartamento com 2 Quartos para Aluguel, 73m²","Rua Itamaracá - Cachambi, Rio de Janeiro - RJ",73,2 Quartos,2 Banheiros,-- Vaga,,R$ 1.500 /mês,R$ 212,Cachambi,2021-04-04 14:29
2509035731,https://www.vivareal.com.br/imovel/apartamento-3-quartos-cachambi-zona-norte-rio-de-janeiro-62m2-aluguel-RS1200-id-2509035731/,"Apartamento com 3 Quartos para Aluguel, 62m²","Rua Velinda Maurício da Fonseca - Cachambi, Rio de Janeiro - RJ",62,3 Quartos,1 Banheiro,-- Vaga,"Área de serviço
Conexão à internet
Interfone
TV a cabo
Cabeamento estruturado",R$ 1.200 /mês,R$ 100,Cachambi,2021-04-04 14:29
2473022790,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-58m2-aluguel-RS900-id-2473022790/,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Tenente Franca - Cachambi, Rio de Janeiro - RJ",58,2 Quartos,1 Banheiro,1 Vaga,"Playground
Salão de festas
Salão de jogos
Quadra poliesportiva
Área de lazer",R$ 900 /mês,R$ 514,Cachambi,2021-04-04 14:29
2513012885,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-60m2-aluguel-RS1000-id-2513012885/,"Apartamento com 2 Quartos para Aluguel, 60m²","Cachambi, Rio de Janeiro - RJ",60,2 Quartos,1 Banheiro,-- Vaga,Interfone,R$ 1.000 /mês,R$ 330,Cachambi,2021-04-04 14:29
2502789377,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-68m2-aluguel-RS1800-id-2502789377/,"Apartamento com 2 Quartos para Aluguel, 68m²","Cachambi, Rio de Janeiro - RJ",68,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Academia
Interfone",R$ 1.800 /mês,R$ 585,Cachambi,2021-04-04 14:29
2508700298,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-55m2-aluguel-RS1850-id-2508700298/,"Apartamento com 2 Quartos para Aluguel, 55m²","Cachambi, Rio de Janeiro - RJ",55,2 Quartos,2 Banheiros,1 Vaga,"Piscina
Varanda
Churrasqueira
Área de serviço
Circuito de segurança",R$ 1.850 /mês,R$ 481,Cachambi,2021-04-04 14:29
2505062601,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-62m2-aluguel-RS1100-id-2505062601/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Americana, 62 - Cachambi, Rio de Janeiro - RJ",62,2 Quartos,1 Banheiro,1 Vaga,Condomínio fechado,R$ 1.100 /mês,R$ 252,Cachambi,2021-04-04 14:29
2505061632,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-62m2-aluguel-RS1050-id-2505061632/,"Apartamento com 2 Quartos para Aluguel, 62m²","Rua Americana, 52 - Cachambi, Rio de Janeiro - RJ",62,2 Quartos,1 Banheiro,1 Vaga,Condomínio fechado,R$ 1.050 /mês,R$ 252,Cachambi,2021-04-04 14:29
2509001905,https://www.vivareal.com.br/imovel/apartamento-2-quartos-cachambi-zona-norte-rio-de-janeiro-com-garagem-70m2-aluguel-RS1100-id-2509001905/,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Miguel Ângelo - Cachambi, Rio de Janeiro - RJ",70,2 Quartos,2 Banheiros,1 Vaga,,R$ 1.100 /mês,R$ 500,Cachambi,2021-04-04 14:29
